PlayerId;Age;Height;Weigh;Value;Wage;Crossing;Finishing;Heading accuracy;Short passing;Volleys;Dribbling;Curve;FK Accuracy;Long passing;Ball control;Acceleration;Sprint speed;Agility;Reactions;Balance;Shot power;Jumping;Stamina;Strength;Long shots;Aggression;Interceptions;Att. Position;Vision;Penalties;Composure;Defensive awareness;Standing tackle;Sliding tackle;GK Diving;GK Handling;GK Kicking;GK Positioning;GK Reflexes;NationalityId;PositionId;FootId
5184;19;182;69;1600000;13000;58;30;54;57;28;57;34;34;35;55;78;79;65;58;69;26;69;69;62;33;54;59;42;39;43;46;57;66;65;5;9;8;12;9;9;16;2
5178;25;186;78;80000000;210000;69;48;87;78;34;70;60;40;76;72;82;88;70;85;62;62;92;85;79;42;84;86;64;59;60;74;86;87;85;11;8;15;12;15;1;26;1
5191;18;190;78;1000000;6000;25;15;72;64;21;33;23;29;55;46;63;67;55;54;59;38;75;64;67;19;41;64;24;32;34;52;65;66;65;10;10;6;13;13;9;16;1
5177;31;200;96;63000000;250000;14;14;13;33;12;13;19;20;35;23;42;52;63;88;45;57;68;38;70;17;23;15;13;44;27;66;20;18;16;85;89;76;90;93;23;26;2
5192;31;196;90;11000000;25000;23;12;14;49;13;20;31;21;54;31;57;56;65;78;60;59;66;42;55;19;40;19;15;64;40;61;23;21;14;79;80;79;78;81;53;13;1
5193;20;182;72;30500000;22000;80;50;74;79;35;76;68;40;66;78;82;78;75;79;66;56;82;78;66;45;68;77;61;65;50;65;73;79;77;10;7;7;10;9;9;7;1
5195;33;180;72;6500000;26000;84;56;77;83;66;75;84;62;83;81;39;34;69;81;72;74;72;63;73;64;68;84;68;84;54;83;82;81;80;12;9;10;14;10;64;10;2
5199;25;184;77;23000000;30000;67;76;76;81;60;78;65;56;79;80;65;62;67;78;68;81;83;77;80;76;80;78;78;77;60;70;78;80;78;6;7;9;14;8;121;28;1
5314;31;170;65;4099999;23000;77;69;73;75;66;72;59;56;66;74;71;73;74;77;77;74;77;69;63;66;63;71;73;65;64;69;72;73;74;7;11;10;16;10;9;7;1
5315;28;194;82;16500000;32000;39;38;83;80;29;35;42;31;81;70;64;65;60;75;52;52;85;78;78;32;77;78;33;55;44;71;79;82;80;9;9;14;8;11;9;20;1
5198;25;178;72;43500000;41000;82;82;45;81;70;83;80;76;77;83;85;85;83;78;72;76;64;77;53;76;61;39;81;81;81;78;60;39;37;9;7;15;6;12;55;23;2
5316;29;185;72;25500000;39000;61;35;85;82;37;60;40;38;72;79;58;59;45;78;57;47;83;69;79;25;82;83;51;52;44;67;82;83;84;11;16;7;7;8;9;22;1
5313;30;192;82;10500000;22000;20;16;14;24;16;15;21;21;21;27;45;50;45;77;45;56;66;42;67;14;25;12;13;37;32;53;15;17;18;78;77;75;76;78;9;13;1
5197;26;173;68;44500000;42000;83;77;51;85;63;83;82;78;86;84;65;63;74;80;85;77;64;76;64;78;65;77;81;85;60;82;75;81;75;16;8;9;10;7;9;24;1
5196;21;180;73;27000000;19000;82;57;65;78;40;80;75;38;68;80;82;80;78;74;75;65;76;80;62;53;60;74;71;75;40;65;73;75;73;14;10;8;6;10;9;1;2
5310;18;184;76;825000;2000;38;64;59;55;59;62;42;42;41;55;59;69;61;57;62;65;63;62;62;58;60;22;63;49;60;59;22;16;23;12;6;12;7;11;129;16;2
5200;24;178;70;19000000;25000;78;76;47;82;63;82;79;65;78;81;76;74;78;77;72;69;61;69;53;74;55;76;80;78;70;76;66;74;65;13;6;11;6;6;9;29;2
5194;22;182;76;11000000;80000;54;42;75;81;31;64;65;31;79;74;55;68;64;76;56;51;75;65;72;44;76;78;42;68;44;78;77;79;77;11;9;12;11;7;9;20;1
5317;30;185;73;9000000;29000;77;62;56;77;43;72;74;64;70;75;86;90;70;69;58;80;77;65;70;61;73;74;69;65;60;70;70;77;75;13;8;14;9;15;91;1;2
5321;21;177;72;12500000;19000;59;78;65;78;59;76;59;59;75;80;72;64;70;68;68;72;73;76;65;72;49;70;70;74;70;68;38;70;54;6;6;13;6;13;9;29;1
5318;28;190;77;9500000;27000;52;59;75;79;46;64;58;52;77;78;49;44;64;74;43;73;75;78;76;69;71;75;59;69;57;69;74;77;74;13;14;7;12;16;9;24;1
5319;29;171;71;14000000;31000;80;77;54;80;59;78;77;79;79;79;83;71;81;73;86;76;61;63;44;78;58;38;74;78;69;67;45;47;41;9;14;13;14;10;9;23;2
5326;26;179;69;6500000;25000;74;73;59;71;49;78;52;41;69;77;80;74;75;71;62;66;72;66;60;61;47;33;75;73;58;69;35;30;31;6;12;12;15;8;9;26;1
5325;29;176;73;17000000;35000;79;77;54;81;65;78;82;72;83;81;71;61;74;78;73;73;64;78;56;76;52;72;78;80;59;75;65;60;41;12;7;16;7;7;9;26;1
5324;22;192;70;9500000;22000;32;76;79;77;55;74;53;59;64;76;66;73;60;68;44;74;83;60;74;75;60;15;73;66;71;65;19;17;28;12;15;13;6;6;9;26;1
5327;24;179;74;2000000;11000;54;61;53;72;34;62;51;58;67;71;56;57;61;70;69;53;53;72;50;60;57;67;70;68;51;57;64;67;63;12;13;9;10;11;9;26;1
5328;30;182;79;4800000;23000;63;34;66;76;30;60;59;31;64;71;75;71;67;75;53;57;76;78;70;39;71;73;35;45;48;56;74;75;73;14;11;7;11;14;9;26;2
5320;25;182;78;20500000;29000;67;68;55;82;50;82;56;57;79;78;64;64;66;76;65;70;66;74;67;67;75;76;74;77;50;73;72;78;77;7;7;11;11;14;9;28;1
5323;31;190;75;9000000;31000;50;81;85;64;70;79;44;62;41;80;54;63;53;72;33;77;85;63;83;70;77;24;80;39;73;72;29;35;27;11;14;8;16;15;8;25;2
5330;32;182;78;5000000;21000;30;12;20;38;15;22;34;14;35;14;58;53;55;76;48;51;65;42;52;12;15;24;15;50;24;55;14;13;12;77;74;68;76;80;9;26;1
5329;23;182;81;4500000;15000;73;25;68;71;23;65;70;31;55;72;75;69;76;68;67;46;78;75;72;35;54;65;49;58;36;55;63;72;70;7;10;13;12;14;9;26;1
5322;28;174;70;1600000;15000;61;70;67;62;65;73;70;72;60;71;85;76;83;65;77;81;80;79;68;73;52;29;66;60;64;65;56;27;28;13;15;9;14;13;9;10;1
5331;30;185;81;3500000;21000;56;39;76;74;27;45;31;47;70;70;59;60;58;65;62;58;79;80;74;35;72;74;41;53;42;67;76;77;76;12;13;9;8;9;9;26;1
5334;22;192;76;1700000;5000;31;21;67;63;22;27;22;24;41;65;58;52;50;64;53;45;65;61;59;31;62;68;21;30;34;45;68;66;65;10;12;11;6;13;9;26;2
5336;20;179;70;1200000;4000;43;59;45;66;28;62;40;42;60;65;56;64;58;63;68;41;49;63;53;57;53;64;60;62;44;45;41;60;52;10;11;13;5;11;9;16;1
5335;23;183;71;1500000;5000;48;25;64;60;28;32;40;19;61;59;65;64;62;65;63;45;66;68;59;31;64;70;29;37;36;59;69;63;62;10;10;14;6;6;9;26;1
5332;21;182;75;1900000;3000;55;63;60;60;60;66;63;60;49;65;80;76;76;61;67;74;75;76;63;66;60;40;65;57;60;60;43;36;30;6;11;9;11;11;9;26;1
5333;21;184;80;1500000;5000;36;35;65;64;22;33;22;20;58;55;73;71;56;61;60;43;75;75;68;38;63;65;30;33;36;45;63;67;68;12;12;9;11;13;9;26;1
5338;22;188;74;925000;3000;10;8;10;30;5;11;10;14;27;15;20;25;30;45;39;46;41;25;45;9;27;13;8;39;16;32;6;14;14;66;63;61;60;68;9;16;1
5337;22;192;79;1100000;2000;36;29;63;51;33;28;36;31;42;38;56;52;55;58;50;49;70;57;71;26;67;61;36;35;49;55;59;68;67;11;7;5;11;12;79;16;2
5341;22;174;70;500000;4000;59;57;37;60;44;56;42;31;51;60;67;62;55;50;76;52;42;55;47;45;29;23;59;51;56;48;26;28;25;10;15;11;11;9;9;16;1
5339;23;191;78;625000;3000;12;10;12;24;7;13;12;13;23;14;29;30;34;50;27;49;55;22;63;7;20;14;5;38;10;33;6;13;12;63;64;65;59;60;9;16;1
5340;20;191;82;525000;2000;11;6;14;23;6;13;10;12;17;15;17;17;35;50;21;47;48;22;57;6;19;9;4;38;10;22;5;11;12;57;62;62;61;61;79;16;1
5342;19;175;70;475000;3000;54;63;63;50;50;51;41;42;32;57;63;58;59;61;72;54;60;55;50;50;29;11;58;45;58;50;12;14;12;11;12;7;5;6;9;16;1
5343;29;188;84;12000000;20000;11;20;14;23;15;18;17;17;27;19;35;38;44;77;43;56;66;40;72;17;17;21;15;51;21;53;19;19;17;78;80;74;78;79;116;13;1
5344;31;172;63;7500000;20000;77;50;65;72;24;72;63;58;68;77;78;83;78;71;76;45;75;84;63;59;73;72;67;64;69;74;73;75;70;12;9;9;9;13;38;7;1
5370;20;185;78;450000;2000;57;23;58;46;24;42;35;21;42;45;68;71;56;57;56;34;68;62;69;18;43;62;34;33;31;53;56;62;53;15;14;8;11;7;9;16;2
5350;28;169;71;30500000;32000;80;82;35;81;65;83;75;76;77;82;87;82;86;77;81;75;65;72;64;81;55;41;78;80;78;76;39;41;37;11;8;10;13;15;9;23;2
5349;28;177;72;6500000;19000;51;28;59;77;35;59;38;41;70;69;64;65;64;65;69;72;70;82;72;64;82;78;65;65;40;67;73;81;77;11;8;13;10;8;9;11;1
5347;31;172;71;10000000;21000;77;60;62;67;50;76;69;57;70;69;88;86;73;66;77;80;84;90;78;55;81;80;70;60;51;69;72;78;76;15;6;8;12;5;63;1;2
5366;25;189;75;2500000;13000;56;69;71;69;64;70;57;51;65;71;74;71;77;68;78;74;89;78;88;68;77;63;72;67;73;66;41;55;54;5;6;14;11;15;95;16;2
5346;32;189;89;7000000;20000;51;50;76;77;42;62;57;75;76;71;44;52;52;77;52;75;77;42;81;66;79;80;46;46;43;78;77;76;73;11;15;15;12;7;95;22;1
5371;29;188;86;70000000;210000;20;14;14;65;18;30;40;20;68;45;64;63;60;88;48;68;79;44;78;18;38;27;20;70;51;70;29;15;8;87;82;91;86;87;1;13;2
5345;34;186;77;2400000;18000;45;26;78;65;40;40;47;46;53;67;40;53;65;72;48;66;80;77;91;31;78;77;35;47;31;66;75;75;75;15;12;9;11;8;9;20;1
5348;27;170;68;4300000;16000;73;71;51;82;55;72;75;79;76;78;71;69;84;75;88;76;65;78;61;70;72;71;68;74;54;73;69;70;59;9;13;12;13;15;9;27;1
5373;26;187;82;106500000;250000;54;29;87;83;32;64;46;48;76;75;54;69;60;89;56;74;84;78;90;26;93;86;39;51;45;81;91;91;87;7;8;13;7;12;24;20;1
5377;28;173;64;91500000;270000;84;78;54;91;78;92;84;67;82;91;78;68;95;89;92;79;66;93;54;79;78;73;85;87;68;89;70;76;60;9;10;14;12;9;24;29;2
5375;21;185;80;44500000;95000;61;42;78;76;54;75;59;59;74;76;80;76;68;79;67;76;90;79;83;56;86;82;58;65;61;75;81;84;84;5;8;6;9;11;8;1;2
5378;23;170;71;41000000;125000;77;83;69;78;76;83;84;80;74;85;85;80;87;86;87;86;80;85;70;83;84;52;84;81;73;84;60;55;46;6;10;8;15;6;53;17;1
5386;27;187;91;30500000;130000;55;38;79;82;42;71;54;59;80;75;75;82;66;82;67;75;89;71;84;48;77;82;37;65;40;78;83;85;82;10;9;13;6;9;74;26;1
5379;23;171;69;102500000;195000;80;82;47;87;59;88;82;68;82;91;86;78;91;81;91;87;63;83;47;81;64;59;85;86;64;86;60;59;47;8;15;6;10;13;60;4;2
5388;30;185;88;11500000;86000;18;15;20;40;13;20;16;12;55;38;51;53;42;78;54;65;73;33;73;12;29;27;10;66;24;56;29;12;15;76;73;86;79;84;93;26;1
5374;28;180;75;29000000;135000;63;48;82;81;52;73;64;59;75;78;78;75;67;83;68;64;89;71;78;56;78;81;51;68;53;79;84;85;83;10;7;7;16;10;64;22;2
5387;18;169;70;11500000;23000;72;44;58;82;30;75;54;42;73;80;78;75;79;77;75;55;66;69;51;37;66;68;70;69;50;74;71;74;72;11;8;11;12;13;60;26;1
5385;29;188;76;49500000;180000;63;54;84;86;44;77;52;37;79;84;69;76;69;86;59;55;85;74;77;44;80;84;58;78;52;87;86;86;84;7;15;11;10;8;60;26;1
5380;22;195;94;185000000;340000;47;96;83;77;90;79;77;62;53;82;82;94;76;94;72;94;93;76;93;86;87;43;96;74;86;87;38;47;29;7;14;13;11;7;102;25;2
5383;32;181;75;103000000;350000;95;85;55;94;83;86;92;83;94;92;74;74;76;92;78;92;73;88;75;92;75;66;88;95;83;88;66;70;53;15;13;5;10;13;23;26;1
5384;29;177;80;29500000;150000;73;61;42;89;76;87;78;70;84;88;76;64;86;83;84;78;64;75;65;76;77;76;73;82;59;84;73;75;68;9;5;6;7;7;8;26;1
5390;19;174;73;2900000;24000;60;62;48;67;55;74;63;58;56;73;84;76;81;62;80;66;46;50;36;54;44;24;59;63;63;66;32;34;31;11;12;9;15;8;102;26;2
5395;17;178;76;850000;650;44;52;55;60;40;53;51;50;58;62;62;63;64;58;60;56;57;64;68;50;66;57;54;57;58;58;58;58;56;8;13;10;6;11;60;16;1
5393;19;177;74;950000;11000;56;60;51;59;58;65;68;59;52;62;80;73;82;51;69;74;63;51;53;53;33;23;56;51;67;53;25;28;37;7;7;9;10;13;60;26;1
5396;19;185;78;975000;8000;36;27;58;62;29;56;39;28;55;60;67;73;58;58;56;49;71;67;73;24;70;59;30;38;43;57;59;60;55;6;14;10;9;7;60;16;2
5394;37;188;86;80000;11000;14;19;18;25;13;17;18;16;17;20;33;37;38;61;42;47;61;18;70;20;23;19;11;44;20;38;10;15;20;63;65;62;69;63;60;16;1
5389;24;183;76;26500000;100000;59;71;53;80;59;84;74;58;79;82;80;86;81;81;71;77;74;83;74;68;76;78;79;77;62;80;75;75;74;13;10;12;12;13;24;26;1
5397;21;170;59;600000;12000;55;59;41;53;53;68;50;50;41;65;72;62;84;43;89;64;41;41;36;49;37;29;54;58;57;52;22;29;30;12;9;6;10;11;60;16;2
5398;18;193;82;825000;6000;54;55;48;60;53;65;55;56;62;67;64;73;73;55;51;59;60;48;67;54;52;41;57;58;58;60;46;46;41;7;13;8;7;12;60;16;2
5495;23;188;83;325000;2000;12;7;13;25;8;5;12;14;27;11;32;25;24;47;41;45;40;26;43;5;16;14;7;27;17;24;7;14;14;59;58;60;54;55;9;16;1
5399;20;175;67;2200000;22000;57;64;38;60;50;73;45;39;55;71;83;75;83;49;76;62;50;60;43;40;31;22;61;63;64;58;24;30;31;14;14;14;13;12;1;16;2
5392;18;175;71;800000;4000;53;41;57;63;44;58;58;47;61;65;63;62;70;58;67;60;61;50;56;41;64;58;58;60;55;55;62;61;60;9;12;13;11;8;9;26;1
5400;19;178;72;850000;9000;54;55;48;66;47;62;57;53;63;65;71;68;69;56;71;62;60;66;58;58;48;52;56;62;52;59;45;52;44;8;10;11;5;12;60;16;1
5496;27;185;87;14000000;16000;17;14;16;25;13;13;13;17;22;18;43;42;37;73;43;56;66;31;68;15;26;23;17;28;23;34;18;18;17;79;76;75;75;79;53;13;1
5498;23;180;77;4900000;11000;25;25;77;68;31;33;25;24;65;55;64;66;72;63;69;37;84;78;78;20;70;69;27;28;38;56;73;72;71;12;10;13;13;10;63;20;1
5500;27;174;64;4400000;16000;73;48;65;70;37;71;54;35;54;71;78;76;75;69;71;65;74;80;61;50;69;72;68;51;48;66;71;72;71;8;11;9;6;12;9;1;2
5497;23;175;68;3500000;11000;72;60;65;70;28;67;66;68;58;74;80;82;69;64;74;63;70;75;51;61;55;66;45;32;44;62;67;65;69;11;9;7;6;11;9;7;1
5583;24;175;74;3700000;18000;76;64;49;68;61;79;77;74;64;70;85;81;82;61;76;71;67;68;59;71;66;62;65;66;61;70;40;43;47;7;14;9;9;14;63;16;1
5585;32;184;78;1900000;22000;52;73;71;72;70;72;71;55;50;73;68;71;70;61;66;73;81;70;78;70;70;28;74;65;66;65;32;19;18;11;14;11;11;11;9;16;2
5499;21;193;79;4400000;10000;35;21;75;72;32;40;29;21;59;62;56;60;39;66;41;54;77;56;74;31;71;70;27;52;39;52;71;75;72;10;12;14;10;6;9;22;2
5577;29;186;81;1400000;14000;30;13;20;30;16;28;31;19;20;29;48;46;32;64;55;53;67;41;66;12;25;25;12;31;21;40;15;15;16;72;72;71;69;71;9;26;2
5575;29;186;84;4700000;26000;63;40;76;70;33;54;58;67;68;65;42;50;43;66;67;72;80;80;90;70;89;65;42;74;47;63;75;78;74;8;6;6;15;6;9;26;1
5574;21;178;69;5500000;16000;67;73;49;70;59;73;63;61;63;74;77;71;78;71;74;62;66;67;63;64;57;40;68;71;71;68;24;34;38;11;9;12;15;14;9;26;1
5576;25;182;75;3200000;8000;73;45;63;68;41;65;70;71;64;69;72;70;69;70;64;72;84;77;72;68;65;71;62;59;42;67;71;71;68;14;6;9;6;12;9;26;2
5582;26;176;77;4000000;23000;55;67;65;75;56;65;54;56;72;72;57;52;54;73;80;68;71;79;74;70;80;76;72;75;59;68;68;76;67;11;9;7;6;13;9;26;1
5584;23;186;78;3000000;750;48;23;72;70;19;66;30;19;68;68;71;80;70;71;67;47;85;66;80;34;70;73;43;62;35;68;67;73;71;8;9;5;11;8;112;16;1
5587;25;193;81;2200000;14000;53;23;72;71;39;32;50;30;59;64;56;59;41;58;49;50;75;61;72;19;69;69;23;41;32;58;70;74;71;15;12;11;5;5;111;16;1
5586;26;182;78;2400000;16000;30;40;69;67;33;56;34;33;64;67;59;73;63;67;69;48;73;67;73;27;70;72;25;45;51;63;71;71;70;15;12;11;8;8;9;16;1
5589;20;183;72;1300000;4000;42;24;62;63;24;45;41;30;68;58;69;71;51;62;69;51;70;62;64;41;66;63;44;55;39;61;62;65;64;5;5;11;8;7;9;16;2
5592;19;181;75;1100000;3000;43;33;43;64;33;51;30;39;56;65;63;64;58;51;73;64;59;45;72;41;66;63;40;56;38;54;69;65;70;14;12;10;8;11;120;16;1
5594;26;174;70;8000000;21000;75;38;70;75;39;71;63;39;70;73;72;76;70;76;75;52;75;70;66;58;65;75;67;67;38;68;73;76;74;8;6;10;10;15;9;7;1
5596;21;191;78;3300000;39000;47;25;70;68;25;43;33;40;48;69;66;67;65;67;67;31;75;74;71;22;68;68;54;62;48;65;70;72;71;7;7;13;11;9;9;22;1
5593;26;185;79;4200000;15000;22;15;14;34;16;14;26;12;33;26;58;55;61;69;53;56;68;42;63;12;25;24;16;48;24;53;13;17;12;74;72;75;73;76;9;13;1
5591;20;189;82;1000000;3000;13;7;19;35;11;14;14;13;28;18;30;28;35;49;45;47;60;27;70;5;26;15;6;39;20;31;7;18;22;63;61;63;64;66;1;16;1
5588;35;180;69;400000;9000;58;49;57;70;66;59;71;56;68;68;57;49;60;69;65;74;64;58;68;65;75;70;57;68;53;60;64;72;66;8;14;12;6;14;9;16;1
5599;25;180;73;7500000;21000;60;69;54;78;44;68;61;59;76;76;51;41;67;76;69;52;60;79;66;68;68;73;66;75;51;76;72;79;71;14;12;11;14;14;9;11;1
5595;24;188;80;4900000;13000;35;27;73;70;32;43;33;31;46;70;36;56;47;69;34;42;67;62;70;28;67;71;24;36;38;54;72;78;74;9;10;11;12;9;129;20;1
5598;22;176;68;9000000;16000;46;56;49;76;37;65;56;65;75;73;56;51;61;71;56;52;53;73;54;64;72;73;67;76;60;73;69;74;72;11;7;13;12;9;9;27;1
5597;21;183;75;3400000;9000;64;26;64;65;21;52;46;31;42;65;74;79;73;65;55;30;74;75;67;27;60;68;55;43;36;52;65;70;68;11;13;14;14;11;9;1;2
5830;33;174;66;3700000;34000;60;54;69;73;33;68;60;66;67;73;66;56;77;74;76;77;68;77;58;65;82;84;51;60;55;72;76;80;77;8;6;8;12;13;111;26;1
5824;23;183;70;11500000;33000;77;68;59;76;57;80;77;74;71;79;70;67;75;75;72;76;68;80;64;71;57;46;73;75;62;76;57;57;48;6;14;14;12;14;60;10;2
5829;19;192;81;4099999;16000;39;73;74;68;65;68;52;40;57;70;71;70;65;73;47;71;77;60;79;57;61;33;73;49;64;68;29;25;25;7;8;15;6;7;24;26;1
5822;22;182;80;12000000;28000;73;59;55;79;50;68;72;75;79;75;67;66;71;69;57;74;67;74;67;69;74;72;59;72;64;78;70;74;70;10;7;7;5;12;60;28;1
5834;25;183;79;6000000;31000;56;35;72;70;40;62;43;33;65;67;72;90;65;70;64;53;84;63;79;55;81;71;46;56;44;67;73;75;77;7;6;12;14;11;60;26;1
5833;23;192;84;2100000;9000;14;8;10;32;9;9;11;13;29;15;54;50;30;60;33;49;61;16;57;9;29;10;10;41;12;46;12;10;11;71;68;65;64;70;24;26;2
5600;24;178;75;2800000;15000;71;68;62;70;36;71;61;31;62;72;79;77;70;65;67;51;76;87;68;52;71;63;66;59;46;69;62;63;67;8;5;5;12;14;9;23;1
5698;31;175;72;85500000;260000;80;92;59;85;83;88;84;69;77;86;89;89;89;93;91;82;81;87;77;84;63;55;92;85;81;90;38;43;41;14;14;9;11;14;105;4;2
5700;26;180;73;46000000;165000;76;80;62;77;74;89;77;58;72;87;91;90;88;83;77;84;80;85;69;81;70;28;82;77;63;83;35;42;34;10;13;13;14;14;91;8;1
5835;20;181;71;1300000;6000;53;63;53;60;56;68;58;38;44;65;77;82;76;60;74;64;63;61;53;56;36;30;64;59;63;60;40;44;40;7;13;6;6;6;60;26;1
5832;37;175;65;925000;22000;77;60;72;77;74;74;82;75;70;76;67;63;69;72;76;71;76;68;68;64;83;74;72;73;60;75;69;73;72;16;10;15;16;15;60;26;1
5821;26;175;70;8000000;42000;76;69;45;73;62;80;72;56;54;77;82;78;81;74;80;78;68;82;64;69;65;44;75;75;64;73;60;43;44;11;8;10;6;11;60;23;2
5837;34;177;77;2100000;33000;73;61;65;77;64;75;65;53;69;73;60;61;65;74;71;74;69;65;68;66;80;76;70;70;55;82;76;80;79;5;15;10;13;7;18;26;1
5839;20;196;75;600000;5000;45;37;58;64;45;62;43;40;62;57;62;53;34;58;35;63;73;72;80;42;69;54;59;60;50;52;44;57;56;15;6;7;6;9;60;16;1
5842;19;180;70;1000000;4000;59;70;50;57;54;66;57;50;47;69;70;72;60;42;68;75;57;55;54;56;37;27;54;53;62;53;23;32;35;7;8;12;6;6;60;16;1
5843;22;176;68;700000;6000;63;45;50;60;34;61;54;35;47;63;68;53;72;58;85;39;56;63;53;42;62;58;58;52;35;61;63;64;62;6;11;9;13;9;60;16;1
5844;18;183;76;350000;2000;45;48;50;63;41;58;44;46;60;57;61;63;58;56;60;46;53;59;53;44;56;54;53;56;45;60;50;55;52;14;5;8;11;11;60;16;1
5846;20;175;75;1200000;6000;48;48;59;67;37;62;49;48;66;65;65;67;83;57;74;58;59;73;52;55;62;59;58;64;48;57;56;63;61;13;9;14;9;6;60;16;1
5845;19;197;88;450000;3000;20;17;60;44;23;22;24;21;30;45;42;70;37;44;41;39;65;52;74;22;60;52;25;25;36;46;56;61;57;10;6;10;7;15;60;16;1
5841;39;192;87;25000;3000;12;14;15;29;15;11;12;14;27;24;34;31;40;50;39;35;50;20;53;13;28;12;8;32;16;30;14;15;14;56;61;47;62;54;60;16;2
6021;23;183;75;7500000;61000;78;61;58;71;44;74;73;55;67;72;79;88;75;69;60;80;79;83;79;69;73;62;76;62;42;71;66;74;73;8;13;6;12;13;24;26;2
5838;27;188;80;4800000;33000;70;78;78;78;77;76;76;60;76;80;63;66;69;71;66;76;81;52;74;72;69;61;77;75;80;77;64;65;62;7;6;9;11;8;60;26;1
5849;25;194;89;17500000;57000;45;50;81;62;30;60;32;39;74;60;73;83;52;72;45;77;86;65;91;64;80;80;40;44;42;63;69;86;76;12;11;11;10;7;79;20;1
5847;30;195;94;16000000;57000;20;19;14;48;16;15;16;16;55;22;56;54;58;71;58;56;76;38;79;14;26;23;17;59;25;64;13;18;12;82;77;74;79;83;95;13;1
6024;36;198;90;350000;22000;11;12;14;29;10;8;12;11;41;23;40;41;48;66;51;56;63;29;68;10;21;22;14;58;17;55;13;18;13;73;74;75;74;70;56;16;1
5850;28;190;95;16500000;69000;49;47;83;67;47;50;60;59;67;62;50;58;47;76;49;63;86;62;92;49;84;78;49;60;59;73;80;79;77;14;14;7;9;15;95;22;1
6031;23;175;73;3600000;22000;67;33;55;69;29;74;59;41;59;70;86;80;84;66;81;67;74;74;62;50;68;61;62;65;38;66;64;70;69;11;9;12;9;8;1;7;1
6032;24;188;74;3400000;25000;57;30;73;67;30;52;37;28;58;60;59;63;55;68;61;48;78;70;76;22;72;73;34;42;45;63;72;74;72;13;8;7;7;10;18;22;1
6030;20;192;90;4000000;14000;12;8;10;53;9;10;14;12;47;12;33;17;27;64;27;52;55;17;58;9;28;7;7;48;16;26;5;13;13;70;69;69;70;73;60;13;1
6039;22;185;70;3200000;20000;60;69;63;62;62;68;52;44;46;70;78;83;61;63;65;76;80;67;75;61;60;24;69;58;65;67;36;33;31;5;6;10;9;12;4;15;1
6026;21;190;78;3300000;20000;25;24;68;65;27;53;36;15;58;59;74;72;63;63;52;42;83;67;81;16;69;69;41;50;25;63;70;71;69;8;10;7;8;7;18;16;1
6027;18;178;70;350000;4000;57;56;47;53;58;60;51;43;44;58;62;65;53;49;70;61;46;46;48;49;33;25;51;49;58;54;25;28;31;9;6;10;7;14;60;16;1
6036;27;180;69;6000000;42000;69;70;67;74;64;74;71;70;73;76;72;66;70;78;73;76;77;89;71;71;78;82;72;73;46;74;72;77;69;8;11;12;7;9;60;11;1
6025;19;174;71;350000;5000;49;48;53;59;48;53;52;51;57;58;68;63;66;57;76;56;55;62;50;47;65;51;54;55;54;50;46;55;56;9;14;9;9;14;71;16;1
6040;22;185;79;9500000;37000;58;76;65;75;65;76;62;60;67;77;72;72;75;73;68;74;77;72;73;75;59;47;75;77;62;73;43;42;45;6;9;8;14;14;74;14;1
6038;18;182;75;2800000;6000;59;67;44;66;51;74;48;46;48;72;78;72;65;69;62;66;50;50;43;48;34;23;71;61;63;54;29;26;27;5;10;12;11;7;95;10;1
6035;25;195;96;5500000;37000;66;63;79;78;49;75;72;50;75;76;55;69;56;72;54;76;86;81;91;62;73;72;69;74;54;81;74;74;67;14;9;10;8;10;102;26;1
6033;23;187;80;7500000;33000;61;29;72;72;31;69;44;35;66;72;72;76;68;73;64;46;83;68;77;30;75;74;48;53;42;74;75;77;76;7;7;13;11;11;93;22;1
6041;33;185;84;1900000;39000;68;75;75;70;75;72;70;54;67;73;63;63;68;74;64;77;78;65;73;76;49;44;75;70;77;76;48;30;21;12;12;16;14;9;60;26;1
6042;24;172;66;20000000;17000;83;71;29;77;68;81;83;78;72;78;84;75;88;73;78;71;56;69;52;73;59;45;71;84;66;76;41;35;32;14;9;12;11;12;23;26;1
6048;20;181;73;3800000;18000;57;66;42;70;49;72;64;62;71;72;76;70;78;62;74;65;59;68;59;60;53;51;69;70;54;65;45;57;48;9;13;14;12;8;60;26;1
6130;23;185;78;6000000;46000;32;33;72;73;28;64;54;64;69;68;56;57;54;68;53;72;78;68;79;50;79;74;34;45;56;68;76;76;74;11;9;8;7;5;64;20;1
6138;32;185;73;4600000;69000;69;76;77;74;69;76;61;62;64;81;62;70;67;73;64;77;80;62;72;63;75;32;80;74;73;78;43;39;33;9;10;6;12;16;60;25;1
6137;21;182;70;12500000;52000;56;77;72;72;66;82;67;46;63;77;79;76;80;74;64;74;80;73;64;63;29;14;78;68;81;76;17;25;24;7;6;10;8;14;1;17;1
6043;27;175;70;8000000;40000;73;48;61;78;48;68;68;72;75;76;71;65;75;76;80;68;71;85;63;65;68;75;62;71;58;79;75;75;72;9;12;15;11;9;18;24;1
6047;24;197;81;7000000;26000;13;12;10;55;16;20;24;11;58;35;44;46;38;60;40;59;66;29;71;14;24;18;11;60;18;66;15;17;18;76;73;79;74;77;75;26;1
6045;23;181;77;6000000;28000;73;49;58;68;47;74;63;41;51;72;74;78;71;68;74;58;71;76;65;47;60;71;63;60;48;61;69;74;73;11;13;15;8;8;95;26;1
